Subject	ActivitiesLabel	tBodyAcc.mean...X	tBodyAcc.mean...Y	tBodyAcc.mean...Z	tGravityAcc.mean...X	tGravityAcc.mean...Y	tGravityAcc.mean...Z	tBodyAccJerk.mean...X	tBodyAccJerk.mean...Y	tBodyAccJerk.mean...Z	tBodyGyro.mean...X	tBodyGyro.mean...Y	tBodyGyro.mean...Z	tBodyGyroJerk.mean...X	tBodyGyroJerk.mean...Y	tBodyGyroJerk.mean...Z	tBodyAccMag.mean..	tGravityAccMag.mean..	tBodyAccJerkMag.mean..	tBodyGyroMag.mean..	tBodyGyroJerkMag.mean..	fBodyAcc.mean...X	fBodyAcc.mean...Y	fBodyAcc.mean...Z	fBodyAcc.meanFreq...X	fBodyAcc.meanFreq...Y	fBodyAcc.meanFreq...Z	fBodyAccJerk.mean...X	fBodyAccJerk.mean...Y	fBodyAccJerk.mean...Z	fBodyAccJerk.meanFreq...X	fBodyAccJerk.meanFreq...Y	fBodyAccJerk.meanFreq...Z	fBodyGyro.mean...X	fBodyGyro.mean...Y	fBodyGyro.mean...Z	fBodyGyro.meanFreq...X	fBodyGyro.meanFreq...Y	fBodyGyro.meanFreq...Z	fBodyAccMag.mean..	fBodyAccMag.meanFreq..	fBodyBodyAccJerkMag.mean..	fBodyBodyAccJerkMag.meanFreq..	fBodyBodyGyroMag.mean..	fBodyBodyGyroMag.meanFreq..	fBodyBodyGyroJerkMag.mean..	fBodyBodyGyroJerkMag.meanFreq..	tBodyAcc.std...X	tBodyAcc.std...Y	tBodyAcc.std...Z	tGravityAcc.std...X	tGravityAcc.std...Y	tGravityAcc.std...Z	tBodyAccJerk.std...X	tBodyAccJerk.std...Y	tBodyAccJerk.std...Z	tBodyGyro.std...X	tBodyGyro.std...Y	tBodyGyro.std...Z	tBodyGyroJerk.std...X	tBodyGyroJerk.std...Y	tBodyGyroJerk.std...Z	tBodyAccMag.std..	tGravityAccMag.std..	tBodyAccJerkMag.std..	tBodyGyroMag.std..	tBodyGyroJerkMag.std..	fBodyAcc.std...X	fBodyAcc.std...Y	fBodyAcc.std...Z	fBodyAccJerk.std...X	fBodyAccJerk.std...Y	fBodyAccJerk.std...Z	fBodyGyro.std...X	fBodyGyro.std...Y	fBodyGyro.std...Z	fBodyAccMag.std..	fBodyBodyAccJerkMag.std..	fBodyBodyGyroMag.std..	fBodyBodyGyroJerkMag.std..
16	1	0.276023565	-0.020428693	-0.10880405	0.925981326	-0.066824647	-0.217351194	0.077022377	0.009684447	0.003608033	-0.015172191	-0.069595569	0.081865074	-0.110917348	-0.043387684	-0.053298667	-0.258766694	-0.258766694	-0.363144484	-0.485931933	-0.671541834	-0.394790434	-0.321500668	-0.244363048	-0.350681958	-0.027039203	0.030981108	-0.441406183	-0.454270822	-0.422332394	-0.330912146	-0.396511934	-0.453928998	-0.595746486	-0.61973193	-0.432885311	-0.184031595	-0.087047584	-0.28507873	-0.410463242	0.175600478	-0.378278491	0.092199914	-0.669228541	0.179727429	-0.72068229	0.107675566	-0.404692524	-0.314569762	-0.15979979	-0.982469595	-0.973784842	-0.961387254	-0.396223738	-0.425563859	-0.440258217	-0.654171847	-0.612593634	-0.365489531	-0.675889723	-0.712237753	-0.571264779	-0.471809267	-0.471809267	-0.403386564	-0.665078404	-0.722808438	-0.409070488	-0.354370679	-0.180501318	-0.402884115	-0.433612658	-0.456636283	-0.673741137	-0.611940877	-0.403219791	-0.592150985	-0.441447755	-0.721137002	-0.745726854
16	2	0.255986103	-0.014365495	-0.124074518	0.826874283	-0.080592603	-0.379059698	0.076252668	0.017372933	0.038053359	0.071840888	-0.048613679	-0.00779288	-0.140908294	-0.02962113	-0.0354163	-0.233990332	-0.233990332	-0.48321905	-0.308260568	-0.737705162	-0.474984015	-0.268063813	-0.335853041	-0.438031146	-0.223644984	-0.301508249	-0.546088863	-0.468605205	-0.565220841	-0.332237728	-0.535799235	-0.519560112	-0.532399716	-0.642018064	-0.492427494	-0.380643599	-0.31198846	-0.419784042	-0.370649738	-0.093739681	-0.475597718	0.067344371	-0.630546675	-0.279231071	-0.787833632	0.134537892	-0.397083832	-0.163732745	-0.129283826	-0.948413553	-0.933657461	-0.907649559	-0.52108914	-0.425625937	-0.59341113	-0.508087167	-0.586382894	-0.36502517	-0.707264169	-0.774719066	-0.717101022	-0.33479508	-0.33479508	-0.49306713	-0.518189646	-0.797293228	-0.369636141	-0.166324239	-0.094561233	-0.53807309	-0.417127012	-0.620123586	-0.509896031	-0.559600598	-0.38730949	-0.418924256	-0.51993124	-0.532486722	-0.825314327
16	3	0.295586802	-0.018389858	-0.119873705	0.917818427	-0.058483268	-0.225382496	0.090785706	-0.014811453	-0.029312256	-0.022537337	-0.068264793	0.083538006	-0.103904045	-0.056768663	-0.061213693	0.191079794	0.191079794	-0.165908811	-0.309820427	-0.590896636	0.036826353	-0.134598353	-0.047694264	-0.447958436	-0.00264588	0.035294071	-0.155444883	-0.289957855	-0.24197408	-0.3689784	-0.417064209	-0.376637687	-0.420844009	-0.479512984	-0.375000626	-0.28262494	0.079105923	-0.121321578	0.114032089	0.020139185	-0.074565908	-0.014841444	-0.48825394	0.041547289	-0.58966315	0.102927877	0.207251998	-0.146993838	0.011435394	-0.957785118	-0.955487794	-0.910588943	-0.101186927	-0.261684752	-0.303381583	-0.454188471	-0.528329305	-0.444636335	-0.623676024	-0.583421785	-0.540633469	0.119183741	0.119183741	-0.078349888	-0.422315317	-0.595822214	0.266115492	-0.208680588	-0.037971624	-0.125682818	-0.281507407	-0.364026696	-0.470373499	-0.565214033	-0.521100819	-0.053413718	-0.091962337	-0.479939846	-0.633479805
16	4	0.280768574	-0.010249794	-0.089140404	0.942457378	-0.086588254	0.08926822	0.073434672	0.009856429	-0.011503058	-0.041201404	-0.057452543	0.079573631	-0.095720452	-0.045036928	-0.058837127	-0.961879681	-0.961879681	-0.987472699	-0.946417382	-0.992444606	-0.987043829	-0.961456686	-0.95955223	-0.007578596	0.149987934	0.131560421	-0.990964251	-0.981752167	-0.981178037	0.203452532	-0.027202813	0.011017371	-0.978632857	-0.966796002	-0.960058264	0.138693079	-0.174805736	0.207112798	-0.958335481	0.240617264	-0.983968636	0.320055145	-0.954060994	0.00068806	-0.989363136	0.232631766	-0.986825605	-0.951607872	-0.939672247	-0.980158243	-0.968023207	-0.945813561	-0.990861135	-0.981800971	-0.983487213	-0.981037373	-0.958336596	-0.960287831	-0.989583279	-0.990621793	-0.988364321	-0.941051236	-0.941051236	-0.983615334	-0.937942405	-0.988261253	-0.986892418	-0.94982926	-0.934652147	-0.991567868	-0.983230774	-0.984362469	-0.982057861	-0.954343752	-0.964270052	-0.94258825	-0.982190555	-0.938863215	-0.987506349
16	5	0.283497403	-0.016599967	-0.103657729	0.941587749	-0.057886705	-0.166737468	0.073643891	0.012076795	-0.004763106	-0.029933729	-0.068667733	0.086734271	-0.100107333	-0.042498224	-0.054433529	-0.969948825	-0.969948825	-0.989205232	-0.972528178	-0.992848576	-0.989427671	-0.969314015	-0.969999504	-0.016237138	0.067356942	0.052515871	-0.991038639	-0.982425404	-0.986091892	0.267452462	-0.011075703	-0.005277779	-0.973157352	-0.983594245	-0.98363927	-0.11757014	-0.180188922	0.007915323	-0.971082558	0.09249214	-0.986502688	0.344673907	-0.975448632	-0.083593787	-0.99117243	0.211078134	-0.989076812	-0.960298268	-0.953468962	-0.98535969	-0.980552436	-0.959562831	-0.991026497	-0.982621955	-0.988073826	-0.973400108	-0.980110277	-0.982357006	-0.987102323	-0.992589441	-0.992698523	-0.957294494	-0.957294494	-0.986761551	-0.964105768	-0.990809427	-0.989100621	-0.95817431	-0.948540267	-0.99184715	-0.984236462	-0.98865796	-0.973926885	-0.978402419	-0.983527402	-0.957173572	-0.985912717	-0.963574736	-0.990672801
16	6	0.274227163	-0.016610351	-0.107310493	-0.206783742	-0.019927023	0.893884469	0.078396027	0.013280505	-0.001541051	-0.016154541	-0.113675061	0.096621035	-0.102209572	-0.034773533	-0.057679044	-0.961834635	-0.961834635	-0.988349657	-0.9517771	-0.990839526	-0.980213187	-0.963635575	-0.974580069	-0.346413625	-0.18301814	0.130679193	-0.988580046	-0.984752927	-0.985544945	0.065596717	-0.018579919	0.06520786	-0.975892407	-0.976092921	-0.985957788	-0.125551598	-0.215507801	0.100235755	-0.968020521	-0.12130234	-0.987514525	0.353266128	-0.970249639	-0.124998552	-0.988695278	0.090987583	-0.973691429	-0.94306115	-0.965490276	-0.963761978	-0.966087104	-0.967886002	-0.988416724	-0.984867287	-0.987644127	-0.97701077	-0.970747514	-0.984781485	-0.985835459	-0.989046576	-0.994465158	-0.957895928	-0.957895928	-0.987891004	-0.959020036	-0.988212425	-0.971409075	-0.937083637	-0.962524373	-0.989287359	-0.986215013	-0.988348905	-0.977509584	-0.968135252	-0.985730996	-0.958111896	-0.98724716	-0.958975084	-0.988058401
17	1	0.272341855	-0.01848754	-0.109792122	0.928112369	-0.179927383	-0.19026595	0.077318858	0.013009855	0.024375333	-0.009222655	-0.083977334	0.075713266	-0.109959238	-0.037925133	-0.051380717	-0.151151488	-0.151151488	-0.301093269	-0.335009837	-0.517167441	-0.360991675	-0.065026762	-0.382832802	-0.414940956	0.008571381	-0.093332873	-0.423446095	-0.194232722	-0.523427056	-0.436808423	-0.400493416	-0.446731877	-0.407716709	-0.490166287	-0.398809218	-0.102582659	-0.076168117	-0.163270728	-0.429380043	0.174349228	-0.335938892	0.027410327	-0.518618059	0.351564689	-0.58271186	0.152044229	-0.319500173	-0.017579789	-0.265824489	-0.980983352	-0.968613203	-0.956903248	-0.355492635	-0.093538503	-0.534303312	-0.479813513	-0.454932904	-0.386044435	-0.431296148	-0.560203489	-0.524422887	-0.461837867	-0.461837867	-0.275672786	-0.522494764	-0.539708491	-0.304806274	-0.055613793	-0.262391595	-0.343866129	-0.047037938	-0.543872996	-0.504849291	-0.439238788	-0.4387687	-0.565162508	-0.21123186	-0.615320078	-0.520385479
17	2	0.252604769	-0.022864561	-0.121290442	0.853530566	-0.284153753	-0.298171464	0.076804417	0.030835651	0.007595338	-0.030425057	-0.054845594	0.056093136	-0.142655398	-0.041449633	-0.022348209	-0.012806228	-0.012806228	-0.357233898	-0.235191249	-0.637367491	-0.139752221	-0.117519736	-0.399923495	-0.529234509	-0.156694375	-0.258321394	-0.360272226	-0.377051929	-0.633017708	-0.576044002	-0.474055998	-0.552822976	-0.416223018	-0.521435415	-0.324273713	-0.230933831	-0.210551597	-0.349178571	-0.150305643	-0.184408515	-0.360299853	-0.089013615	-0.504066957	-0.10352089	-0.669008764	0.086554172	-0.062952754	-0.013172101	-0.230220954	-0.949460372	-0.915973466	-0.930159844	-0.292665827	-0.349791873	-0.657430836	-0.496562733	-0.493044125	-0.234402351	-0.606044344	-0.676722848	-0.610586202	-0.10287773	-0.10287773	-0.39091245	-0.44083726	-0.682311629	-0.035538117	-0.025278174	-0.204815711	-0.287219038	-0.365114264	-0.680325771	-0.524468392	-0.48115412	-0.27789147	-0.217393171	-0.437383108	-0.49644458	-0.724155743
17	3	0.293918283	-0.01673594	-0.089243275	0.928817578	-0.151077058	-0.160962986	0.118250858	-0.011382618	-0.009398381	0.067772839	-0.123517196	0.016287875	-0.107770029	-0.038170237	-0.058251885	0.148951104	0.148951104	-0.221631694	-0.232641763	-0.540325788	-0.022623917	-0.130272515	-0.318081861	-0.51456224	-0.155801014	-0.113333186	-0.215092049	-0.351268404	-0.498668458	-0.50855703	-0.559085846	-0.452939005	-0.316412963	-0.451126869	-0.403380386	-0.279498022	-0.074445168	-0.154726799	0.058068052	-0.055363375	-0.1886804	-0.044594637	-0.409438758	-0.025892021	-0.57734888	0.163045288	0.18771976	-0.060789204	-0.231064157	-0.950026242	-0.946576676	-0.901097767	-0.103436471	-0.304063534	-0.536331571	-0.370436869	-0.45928199	-0.468462984	-0.526801825	-0.572144734	-0.542770647	0.091407676	0.091407676	-0.206576684	-0.352687281	-0.592319491	0.258941676	-0.086052736	-0.245413542	-0.071876703	-0.298931145	-0.573043711	-0.393194732	-0.469390428	-0.54094952	-0.061887677	-0.236538516	-0.428868688	-0.643399204
17	4	0.27735702	-0.014156274	-0.113624085	0.944883748	-0.002814673	-0.135803882	0.075070986	0.00560971	-0.001554484	-0.042549159	-0.066924593	0.08600538	-0.094247697	-0.04111342	-0.051090324	-0.972747346	-0.972747346	-0.992814715	-0.967177744	-0.996334795	-0.993969382	-0.969927989	-0.974841605	0.028486629	0.13574905	0.18391363	-0.994542621	-0.98832742	-0.988828065	0.232009758	0.0885339	0.099508167	-0.988411068	-0.98879398	-0.981617098	0.167684959	-0.148799346	0.123430241	-0.973626755	0.126009669	-0.99142725	0.381521255	-0.983369292	-0.018175939	-0.995204564	0.358682361	-0.994443905	-0.96185863	-0.965729196	-0.990196617	-0.966720106	-0.956610644	-0.994340603	-0.988637002	-0.990529262	-0.989638326	-0.986128681	-0.979705226	-0.995255937	-0.994981881	-0.993841258	-0.965065191	-0.965065191	-0.991446499	-0.975410255	-0.994446756	-0.994657314	-0.959789142	-0.962921073	-0.994613162	-0.989915811	-0.990818248	-0.99004126	-0.984813098	-0.980969645	-0.96539968	-0.990319626	-0.974710853	-0.993624524
17	5	0.277942503	-0.017412006	-0.111432146	0.904678547	-0.257486818	-0.202687757	0.074086496	0.006578535	-0.004035996	-0.026957694	-0.077063213	0.088056187	-0.101289169	-0.040451875	-0.054633133	-0.977635981	-0.977635981	-0.991742754	-0.978184577	-0.993672974	-0.990927534	-0.974170569	-0.980231576	-0.032553255	0.045520774	0.107584734	-0.992129226	-0.986278342	-0.989563633	0.257118196	0.073998732	0.084722621	-0.980696264	-0.987334041	-0.985954978	-0.139034613	-0.162736719	0.060179681	-0.980967748	0.119058408	-0.990162799	0.426849041	-0.984291132	-0.115635142	-0.992723939	0.314617814	-0.99116392	-0.968176664	-0.970462679	-0.985751366	-0.975810476	-0.969171762	-0.992094006	-0.98666126	-0.991217027	-0.981373083	-0.985121165	-0.985538363	-0.989257196	-0.993699909	-0.992327099	-0.97537731	-0.97537731	-0.990363248	-0.977680837	-0.992372117	-0.991318528	-0.966427324	-0.966999001	-0.992775378	-0.988200349	-0.991450378	-0.981791318	-0.983946585	-0.986725275	-0.975504841	-0.989472087	-0.977263419	-0.992177304
17	6	0.269780086	-0.016846201	-0.10700628	-0.19913309	0.658792072	0.722657502	0.077908975	0.007068671	-0.000143543	-0.023475647	-0.094458019	0.11144049	-0.102049764	-0.036196114	-0.060492705	-0.953021411	-0.953021411	-0.981607628	-0.960733122	-0.985542411	-0.97435928	-0.954648102	-0.965406092	-0.115141827	0.054607561	0.083446717	-0.981472069	-0.977212388	-0.980380059	0.188447977	0.027930588	0.026575233	-0.971949211	-0.973669099	-0.976164852	0.006567923	0.015484763	0.131970584	-0.961046326	-0.049467821	-0.979687319	0.374273669	-0.969014445	-0.046556739	-0.982765526	0.242850862	-0.972960567	-0.944792875	-0.9534767	-0.961063222	-0.961466681	-0.957164565	-0.981489017	-0.976960543	-0.982813001	-0.975893062	-0.971484336	-0.976200771	-0.980792372	-0.983135597	-0.988221713	-0.948257994	-0.948257994	-0.980126745	-0.959325499	-0.982038121	-0.972438525	-0.942791616	-0.950116956	-0.983213244	-0.978343916	-0.983854159	-0.977203498	-0.970627807	-0.978357126	-0.949042532	-0.979657231	-0.960023839	-0.981983438
18	1	0.273887759	-0.017802363	-0.104218315	0.923865249	-0.254317086	-0.060931342	0.076752428	0.028274548	0.010685091	-0.039939972	-0.061372736	0.094471839	-0.09664353	-0.043377113	-0.050263157	-0.287908078	-0.287908078	-0.379269262	-0.500471148	-0.636485897	-0.371475156	-0.243606271	-0.489771051	-0.362107082	0.063930296	0.004883616	-0.414797154	-0.361908549	-0.601147247	-0.34877438	-0.337293285	-0.206330044	-0.609673434	-0.570898151	-0.538152345	0.01823946	-0.281459547	-0.235597777	-0.424386734	0.131646853	-0.414037751	0.089329359	-0.620331394	0.175638581	-0.710596311	0.269967615	-0.376005521	-0.227005875	-0.428348061	-0.983010883	-0.975311659	-0.972483849	-0.368056914	-0.320158763	-0.633325861	-0.704439778	-0.49643154	-0.511417205	-0.578133968	-0.694925789	-0.663259579	-0.460346465	-0.460346465	-0.425418661	-0.608510091	-0.726591779	-0.378068199	-0.267273645	-0.439861578	-0.375992795	-0.320264113	-0.664327149	-0.73490139	-0.460890662	-0.548409771	-0.565563057	-0.444453486	-0.668908147	-0.769408386
18	2	0.265401202	-0.022206068	-0.112655891	0.883330258	-0.316619946	-0.106112549	0.081240203	0.021165469	0.009358966	-0.047068392	-0.052613382	0.090673648	-0.089995304	-0.052747261	-0.069253621	-0.279146313	-0.279146313	-0.601463948	-0.3691086	-0.781652689	-0.465097262	-0.363450743	-0.522728377	-0.517596843	-0.249448649	-0.406885286	-0.58941059	-0.579650286	-0.736149274	-0.442089377	-0.466043114	-0.512443088	-0.59232371	-0.649817267	-0.504364097	-0.304205041	-0.502729413	-0.322333066	-0.436561064	-0.218615528	-0.574481397	-0.029034255	-0.654029089	-0.338125777	-0.826193161	0.077258658	-0.380168287	-0.21115512	-0.314373391	-0.961738807	-0.942056881	-0.907839724	-0.563202135	-0.567940639	-0.760829911	-0.593841504	-0.507297003	-0.433922212	-0.760689029	-0.828872171	-0.718951758	-0.37184157	-0.37184157	-0.57933032	-0.528058134	-0.835525128	-0.350639841	-0.190550638	-0.26957139	-0.575331252	-0.585531433	-0.78472843	-0.600711296	-0.443429837	-0.466022431	-0.436218933	-0.587926077	-0.533044636	-0.860910992
18	3	0.288439469	-0.016866692	-0.103390809	0.932277478	-0.225809125	-0.049363673	0.080904405	-0.000757069	-0.014176992	-0.057654866	-0.063621434	0.098747168	-0.083656657	-0.050912026	-0.057059181	-0.293531974	-0.293531974	-0.466516044	-0.381022815	-0.701663074	-0.350086793	-0.309049614	-0.505824358	-0.435841503	-0.140094304	-0.09765885	-0.412728287	-0.465982666	-0.622135895	-0.334193776	-0.430209135	-0.313077962	-0.489232275	-0.641527595	-0.447030699	-0.3006706	-0.23526336	-0.211649516	-0.241973535	-0.076840598	-0.383398713	0.005930036	-0.604735414	-0.159221076	-0.744236045	0.071760918	-0.302634565	-0.254214046	-0.418610127	-0.960404875	-0.932962218	-0.92166175	-0.387223932	-0.447033873	-0.651246665	-0.502473034	-0.617230786	-0.483658261	-0.676716182	-0.752608622	-0.605655411	-0.229934247	-0.229934247	-0.382517333	-0.507995478	-0.744159519	-0.285535872	-0.273798158	-0.41825865	-0.416050501	-0.464546055	-0.67875108	-0.51394709	-0.607757979	-0.543996111	-0.344299434	-0.386565072	-0.533844932	-0.763430802
18	4	0.277270019	-0.012869128	-0.111904776	0.909816469	0.129886476	0.161877418	0.076622889	0.006945603	0.00278757	-0.033305703	-0.068579634	0.084814051	-0.095472323	-0.039712559	-0.05230304	-0.983674152	-0.983674152	-0.989869575	-0.977634992	-0.99487344	-0.99314492	-0.97653853	-0.982996441	0.051236327	0.17128988	0.171459482	-0.99192471	-0.983642392	-0.988689672	0.234747571	0.006871954	0.043743888	-0.9899615	-0.988702701	-0.983027386	0.11367495	-0.150376357	0.103203388	-0.984781467	0.304581057	-0.990407076	0.45909085	-0.986535242	0.049255952	-0.994808188	0.329617467	-0.994347989	-0.974928131	-0.977572717	-0.994043771	-0.984035479	-0.978340183	-0.991624662	-0.984002717	-0.990153122	-0.991956959	-0.986753344	-0.981525495	-0.994170191	-0.994224162	-0.992814325	-0.981595286	-0.981595286	-0.991159351	-0.981372676	-0.994868914	-0.994906566	-0.974980069	-0.975722121	-0.992039061	-0.985694744	-0.990141676	-0.992575399	-0.985710088	-0.982797276	-0.982226152	-0.991044298	-0.981252633	-0.994967622
18	5	0.278458806	-0.016635352	-0.108453356	0.94757324	-0.204206321	-0.048576711	0.075353948	0.010469872	-0.001816405	-0.026587325	-0.073226013	0.084319068	-0.098717402	-0.040657341	-0.053238445	-0.972607495	-0.972607495	-0.985965294	-0.963006793	-0.988685955	-0.990409919	-0.961239135	-0.975772814	0.015669576	-0.043710454	-0.017642153	-0.989544971	-0.97524369	-0.986265654	0.20029594	-0.157432016	0.004089661	-0.964428926	-0.98356116	-0.974294413	-0.250059301	-0.264498462	-0.100456191	-0.976797646	0.044792849	-0.984987073	0.36101397	-0.972352593	-0.212559691	-0.988960669	0.098540153	-0.992019763	-0.954223436	-0.961873909	-0.994270075	-0.981335942	-0.976044291	-0.989436674	-0.975277837	-0.988455249	-0.96225425	-0.980417134	-0.972820403	-0.981970966	-0.991151973	-0.986259016	-0.972285545	-0.972285545	-0.986015286	-0.959797118	-0.988519666	-0.992789068	-0.952911995	-0.957216178	-0.990287933	-0.977179032	-0.989275839	-0.962272712	-0.978801848	-0.97482259	-0.973264854	-0.986277357	-0.959113457	-0.988407465
18	6	0.274691577	-0.017393768	-0.107698928	-0.220600509	0.719755404	0.605495318	0.074998501	0.011701896	-0.001213448	-0.025176181	-0.083758731	0.093778195	-0.099715424	-0.039344019	-0.059313599	-0.986456242	-0.986456242	-0.98832154	-0.980740847	-0.993095123	-0.985179972	-0.984909885	-0.988606906	-0.097527806	0.264460074	0.324275539	-0.986404709	-0.985865325	-0.989116866	0.159761098	0.055169281	0.166856209	-0.992436928	-0.985611171	-0.984999292	0.055156416	-0.055605412	0.193083856	-0.986788412	0.339472649	-0.988548418	0.393635924	-0.984329092	0.159375427	-0.991901008	0.320132235	-0.984527649	-0.986160921	-0.987658662	-0.982715988	-0.994093523	-0.99095725	-0.985921071	-0.985554339	-0.990660246	-0.992872598	-0.984202873	-0.985108386	-0.996104441	-0.990547639	-0.992548102	-0.986464543	-0.986464543	-0.989526278	-0.980560878	-0.992153054	-0.984321858	-0.986746451	-0.987224804	-0.986641246	-0.986210701	-0.990744753	-0.993019372	-0.983457775	-0.986483048	-0.987648484	-0.989710657	-0.981468842	-0.992737962
19	1	0.273931172	-0.019177359	-0.122736673	0.935222559	-0.2233381	-0.08984288	0.082224628	0.014411348	-0.032752872	-0.027497098	-0.075156933	0.079810698	-0.083235326	-0.030712844	-0.060309196	0.064817344	0.064817344	0.10945099	0.100045071	-0.164699978	-0.029981567	0.169258576	-0.104423358	-0.176447542	0.05707673	0.351860012	0.0336381	0.01073187	-0.129367903	-0.214787048	-0.38809589	-0.005404424	0.228142362	-0.097354985	-0.010504707	-0.093616218	-0.076583236	-0.033019454	0.03222723	0.307394951	0.073017993	0.124998092	-0.095246045	0.174359231	-0.262442823	0.250382687	-0.048904941	0.181801561	-0.139477942	-0.969861463	-0.9586512	-0.929187931	0.110306729	0.080927119	-0.179390497	-0.026435796	-0.114406109	-0.104202986	0.080118652	-0.291594828	-0.213494065	-0.099392717	-0.099392717	0.035655879	-0.021846317	-0.27148748	-0.057882079	0.112615078	-0.233872331	0.090836649	0.085401073	-0.227829842	-0.10838881	-0.133010285	-0.220271191	-0.324793406	-0.022286959	-0.141598402	-0.336148733
19	2	0.242118809	-0.030398662	-0.151054608	0.829428373	-0.387100709	-0.221008763	0.083154508	0.056818586	0.031668198	0.038853709	-0.134514321	-0.000233248	-0.101806304	-0.034628846	-0.053354588	0.017381193	0.017381193	-0.114189606	-0.061615771	-0.372790527	-0.156879495	0.111818164	-0.219644473	-0.344101732	0.019767416	0.048851292	-0.205322646	-0.073928372	-0.380657123	-0.273942744	-0.364347951	-0.187567271	-0.19448551	-0.225421817	-0.066129352	0.011172855	-0.191499706	-0.152029525	-0.079628763	0.167004804	-0.187391317	0.296851347	-0.288840268	0.075070031	-0.477183915	0.260346441	-0.128742095	0.176349923	-0.19046855	-0.916495992	-0.901044851	-0.836935675	-0.174279056	-0.012886548	-0.444282228	-0.406800033	-0.172633224	-0.110117175	-0.239376411	-0.492122219	-0.375414983	-0.177666828	-0.177666828	-0.284060693	-0.264401443	-0.50740029	-0.119934775	0.132557581	-0.239980695	-0.217265178	-0.013169588	-0.507716206	-0.477514747	-0.14992516	-0.207498124	-0.368253499	-0.43467125	-0.377132753	-0.588289661
19	3	0.262688054	-0.014594228	-0.133695241	0.881940855	-0.215018042	-0.126146869	0.073093031	-0.038687211	-0.009552025	-0.205775427	0.027470756	0.163962511	-0.033742958	-0.03946126	-0.054556556	0.644604325	0.644604325	0.434490401	0.418004609	0.087581662	0.537012022	0.494457802	0.110659221	-0.323137202	0.012611351	0.293956387	0.474317256	0.276716853	0.059590577	-0.240575873	-0.387547819	-0.116947002	0.474962448	0.147083144	0.210673073	-0.147027421	0.101341293	0.195664853	0.586637551	0.226461674	0.538404846	0.174679438	0.203979765	0.163417975	-0.02290453	0.185185492	0.626917071	0.514816446	0.049322451	-0.899726139	-0.917880864	-0.899363132	0.544273037	0.355306717	-0.020011115	0.267657219	0.048314774	-0.031408346	0.17914865	-0.01462992	0.11664617	0.413472377	0.413472377	0.450612066	0.237821232	-0.043898502	0.658506543	0.427928785	-0.078363504	0.476803887	0.349771285	-0.09839301	0.196613287	-0.028489572	-0.215892227	0.082863062	0.316346415	0.032036667	-0.143254548
19	4	0.273830316	-0.01673926	-0.108707654	0.581371509	0.360343535	0.489126595	0.075374713	0.013792101	0.001731068	-0.021415128	-0.052020789	0.096898072	-0.100986131	-0.042517022	-0.059080168	-0.962074066	-0.962074066	-0.986423976	-0.942229044	-0.989450317	-0.979238032	-0.960763182	-0.966335091	-0.315288055	-0.007410602	-0.003578157	-0.98677559	-0.979141572	-0.98398048	0.091700312	-0.09257591	0.018538185	-0.981743665	-0.968188676	-0.968235778	-0.019286812	-0.393021958	-0.147366971	-0.962632578	-0.053858014	-0.983751647	0.268456602	-0.964238768	-0.192451621	-0.986727418	0.097864625	-0.976357663	-0.950388944	-0.951929615	-0.96935501	-0.969969814	-0.960394961	-0.987043285	-0.979267729	-0.98670474	-0.984625307	-0.95975831	-0.965594976	-0.988464753	-0.987465915	-0.98531069	-0.951755657	-0.951755657	-0.984205185	-0.950491808	-0.985831285	-0.975204245	-0.94805307	-0.947514932	-0.988576991	-0.980999858	-0.988151916	-0.985576048	-0.95559861	-0.967869249	-0.952802278	-0.983687273	-0.950484417	-0.985416445
19	5	0.27817226	-0.015424406	-0.109041905	0.944045838	-0.223897808	0.130643718	0.075412037	0.009913383	0.001292163	-0.025090574	-0.063142983	0.071052018	-0.099046789	-0.042291853	-0.052376987	-0.960505684	-0.960505684	-0.983068924	-0.941745041	-0.985801638	-0.987352048	-0.952872872	-0.968543352	0.042416404	-0.036260517	0.026101209	-0.985039596	-0.970011346	-0.983463295	0.199135943	-0.112513812	0.028630864	-0.947865639	-0.975061672	-0.965100636	-0.28366547	-0.291796964	-0.113976428	-0.968910789	0.001781127	-0.979135413	0.290737135	-0.95857813	-0.247023617	-0.98453661	0.064567688	-0.989910997	-0.944430271	-0.952599654	-0.992411542	-0.971426608	-0.958862044	-0.984792035	-0.970543277	-0.986142492	-0.946109712	-0.969576324	-0.960734258	-0.975126687	-0.988096672	-0.983453911	-0.962549342	-0.962549342	-0.979640838	-0.937951032	-0.983069428	-0.991161671	-0.943193755	-0.947753962	-0.985913722	-0.973588518	-0.987524588	-0.946607046	-0.966967238	-0.963212792	-0.964259111	-0.979179149	-0.936723548	-0.982228582
